Team,EngInsp,IndDsgn,Quality,Creativity,EngExlnce,Auton
frc4000,0,0,0,0,0,0
frc4001,1,1,0,2,0,0
frc4002,0,0,0,0,0,0
frc4003,1,0,1,1,1,2
frc4004,0,1,0,2,2,0
frc4005,0,0,0,0,0,0
frc4006,0,0,0,0,0,0
frc4007,0,0,0,0,0,0
frc4008,0,0,0,0,0,0
frc4009,1,1,0,1,0,0
frc4010,4,0,0,0,0,0
frc4011,0,0,0,0,0,0
frc4012,0,0,0,0,0,0
frc4013,2,0,0,0,0,0
frc4014,0,0,0,0,0,0
frc4015,0,0,0,0,0,0
frc4016,0,0,0,0,0,0
frc4017,0,0,0,0,0,0
frc4018,0,0,0,0,0,0
frc4019,0,0,0,0,0,0
frc4020,0,1,0,0,0,1
frc4021,0,0,0,0,0,0
frc4022,0,0,0,0,0,0
frc4023,0,0,0,0,0,0
frc4024,0,0,0,0,0,0
frc4025,0,0,0,0,0,0
frc4026,1,1,0,1,1,1
frc4027,0,1,0,0,0,0
frc4028,0,2,1,0,1,1
frc4029,0,0,0,0,0,0
frc4030,0,0,0,2,0,0
frc4031,0,0,0,0,0,0
frc4032,0,0,0,0,0,0
frc4034,0,0,0,0,1,0
frc4035,0,0,0,0,1,0
frc4036,0,0,0,0,0,0
frc4037,0,0,0,0,0,0
frc4038,0,0,0,0,0,0
frc4039,1,0,2,1,0,0
frc4040,0,0,0,0,0,0
frc4041,0,0,0,0,0,0
frc4042,0,1,0,0,0,0
frc4043,1,0,0,1,0,0
frc4044,0,0,0,0,0,0
frc4045,0,0,0,0,0,0
frc4046,0,0,0,0,0,0
frc4047,0,0,0,0,0,0
frc4048,0,0,1,1,0,0
frc4049,0,0,0,0,0,0
frc4050,0,0,1,1,2,0
frc4051,0,0,1,0,0,0
frc4052,0,0,0,0,0,0
frc4053,0,0,0,0,0,0
frc4054,0,0,0,0,0,0
frc4055,0,0,1,1,0,0
frc4056,0,0,0,0,0,0
frc4057,1,0,0,0,1,0
frc4058,0,0,0,0,0,0
frc4059,0,0,0,0,0,0
frc4060,2,0,0,1,1,0
frc4061,2,0,0,4,5,0
frc4062,0,0,0,0,0,0
frc4063,1,0,1,2,0,0
frc4064,0,0,0,0,0,0
frc4065,0,0,0,0,0,0
frc4066,0,0,0,0,0,0
frc4067,0,0,0,0,0,0
frc4068,0,0,0,0,0,0
frc4069,0,0,0,0,1,0
frc4070,0,0,0,0,0,0
frc4071,0,0,0,0,0,0
frc4072,0,0,0,0,0,0
frc4073,0,1,1,1,0,0
frc4074,0,0,0,0,0,0
frc4075,0,0,0,0,0,0
frc4076,0,0,0,0,0,0
frc4077,0,0,0,0,0,0
frc4078,0,0,0,0,0,0
frc4079,0,0,0,0,0,0
frc4080,0,0,0,0,0,0
frc4081,0,0,0,0,0,0
frc4082,0,0,0,0,0,0
frc4083,0,0,0,0,0,0
frc4084,0,0,0,1,0,0
frc4085,0,1,0,0,0,0
frc4086,0,0,0,0,0,0
frc4087,0,0,0,0,1,0
frc4088,0,0,0,0,0,0
frc4089,0,0,0,1,0,0
frc4090,0,0,0,0,0,0
frc4091,1,0,0,0,0,0
frc4092,0,0,0,0,1,0
frc4093,0,0,0,0,0,0
frc4094,0,0,0,0,0,0
frc4095,0,0,0,0,0,0
frc4096,1,0,0,0,0,0
frc4097,0,0,0,1,0,0
frc4098,0,0,0,0,0,0
frc4099,0,0,0,0,0,0
frc4101,0,0,0,0,0,0
frc4102,0,0,0,0,0,0
frc4103,0,0,0,4,1,0
frc4104,0,0,0,0,0,0
frc4105,0,0,0,0,0,0
frc4106,0,0,0,0,0,0
frc4107,0,0,0,0,0,0
frc4108,0,0,0,0,0,0
frc4109,0,0,0,0,0,0
frc4110,0,0,0,0,0,0
frc4111,0,0,0,0,0,0
frc4112,0,0,0,0,0,0
frc4113,0,0,0,0,0,0
frc4114,0,0,0,0,0,0
frc4115,0,0,0,0,0,0
frc4116,0,0,0,0,0,0
frc4117,0,0,0,0,0,0
frc4118,0,0,0,0,0,0
frc4119,0,0,0,0,0,0
frc4120,0,0,0,0,0,0
frc4121,0,0,0,0,0,0
frc4122,2,0,0,0,0,0
frc4123,0,0,0,0,0,0
frc4124,0,0,0,0,0,0
frc4125,3,0,0,0,0,0
frc4126,0,0,0,0,0,0
frc4127,0,0,0,1,0,0
frc4128,0,0,0,0,0,0
frc4129,0,0,0,0,0,0
frc4130,2,0,1,1,0,0
frc4131,1,1,0,0,1,0
frc4132,0,0,0,0,0,0
frc4133,0,0,0,0,0,0
frc4134,0,0,0,0,0,0
frc4135,1,0,0,0,0,0
frc4136,0,0,0,0,0,0
frc4137,0,0,0,0,0,0
frc4138,0,0,0,0,0,0
frc4139,0,0,0,0,0,0
frc4140,0,0,0,0,0,0
frc4141,0,0,0,0,0,0
frc4142,0,0,0,0,0,0
frc4143,0,0,0,1,4,0
frc4144,0,0,0,0,0,0
frc4145,0,0,0,1,0,0
frc4146,0,1,0,2,2,0
frc4147,0,0,0,0,0,0
frc4148,0,0,0,0,0,0
frc4149,0,0,0,0,0,0
frc4150,0,0,0,0,0,0
frc4151,0,0,0,0,0,0
frc4152,1,0,0,0,0,0
frc4153,0,1,0,0,0,0
frc4154,0,0,0,0,0,0
frc4155,0,0,0,0,0,0
frc4156,0,0,0,0,0,0
frc4157,0,0,0,0,0,0
frc4158,0,0,1,0,2,0
frc4159,2,0,0,0,0,0
frc4160,0,0,0,0,0,0
frc4161,0,0,0,0,0,0
frc4162,0,0,0,0,0,0
frc4163,0,0,0,0,0,0
frc4164,0,0,0,0,0,0
frc4165,0,0,0,0,0,0
frc4166,0,0,0,0,0,0
frc4167,0,0,0,0,0,0
frc4169,0,0,0,0,0,0
frc4170,0,0,0,0,0,0
frc4171,0,0,0,0,0,0
frc4172,0,0,0,0,0,0
frc4173,0,0,0,0,0,0
frc4174,0,0,0,0,0,0
frc4175,0,0,0,0,0,0
frc4176,0,0,0,0,0,0
frc4177,0,0,0,0,0,0
frc4178,0,0,0,0,0,0
frc4179,0,0,0,0,0,0
frc4180,0,0,0,0,0,0
frc4181,0,0,0,0,0,0
frc4182,0,0,0,0,0,0
frc4183,0,0,3,1,2,0
frc4184,0,0,0,0,0,0
frc4185,0,0,0,0,0,0
frc4186,0,0,0,0,0,0
frc4187,0,0,0,0,0,0
frc4188,4,0,2,0,1,0
frc4189,1,0,0,2,2,0
frc4190,0,0,0,0,0,0
frc4191,1,0,0,0,0,0
frc4192,0,0,0,1,0,0
frc4193,0,0,0,0,0,0
frc4195,0,0,0,0,0,0
frc4196,0,0,0,0,0,0
frc4197,0,0,0,0,0,0
frc4198,0,1,0,0,1,0
frc4199,0,0,0,0,0,0
frc4200,0,0,0,0,0,0
frc4201,1,1,3,0,0,0
frc4202,0,0,0,0,0,0
frc4203,0,0,0,0,0,0
frc4205,0,0,0,0,0,0
frc4206,0,0,0,0,1,0
frc4207,0,0,0,1,0,0
frc4208,0,0,0,0,0,0
frc4209,0,0,0,0,0,0
frc4210,0,0,0,0,0,0
frc4211,0,0,0,0,0,0
frc4212,0,0,0,0,0,0
frc4213,1,0,0,1,0,0
frc4214,0,0,0,0,0,0
frc4215,0,0,0,0,0,0
frc4216,0,0,0,1,0,0
frc4217,0,0,0,0,0,0
frc4218,0,0,0,0,0,0
frc4219,0,0,0,0,0,0
frc4222,0,0,0,0,0,0
frc4223,0,0,0,0,0,0
frc4224,0,0,0,0,0,0
frc4225,0,0,0,0,0,0
frc4226,0,0,0,0,0,0
frc4227,0,0,0,0,0,0
frc4228,0,0,1,0,0,0
frc4229,0,0,0,0,0,0
frc4230,0,0,0,0,0,0
frc4231,0,0,0,0,0,0
frc4232,0,0,0,0,0,0
frc4234,0,0,0,0,0,0
frc4235,0,0,0,0,0,0
frc4236,0,0,0,0,0,0
frc4237,0,1,1,0,0,0
frc4238,0,0,0,0,0,0
frc4239,0,0,0,0,0,0
frc4240,0,0,0,1,0,0
frc4241,0,0,0,0,0,0
frc4242,0,1,1,1,0,0
frc4243,0,0,0,0,0,0
frc4244,0,0,0,0,0,0
frc4245,0,0,0,0,0,0
frc4246,0,0,0,1,0,0
frc4247,0,0,0,0,0,0
frc4248,0,0,0,0,0,0
frc4249,0,0,0,0,0,0
frc4250,0,0,0,0,0,0
frc4251,0,0,0,0,0,0
frc4252,0,0,0,0,0,0
frc4253,1,1,4,1,1,0
frc4254,0,0,0,0,0,0
frc4255,0,0,0,0,0,0
frc4256,0,0,1,2,1,2
frc4257,0,0,0,0,0,0
frc4258,0,0,0,0,0,0
frc4259,0,0,0,0,0,0
frc4260,0,0,0,0,0,0
frc4261,0,0,0,0,0,0
frc4262,0,0,0,0,0,0
frc4263,0,0,0,0,0,0
frc4264,0,0,0,0,0,0
frc4265,3,0,1,0,1,0
frc4266,0,0,0,0,0,0
frc4267,0,0,0,0,0,0
frc4268,0,0,0,0,0,0
frc4269,0,0,0,0,1,0
frc4270,0,0,0,0,0,0
frc4271,0,0,0,0,0,0
frc4272,0,1,0,0,0,0
frc4273,0,0,0,0,0,0
frc4275,0,0,0,0,0,0
frc4276,0,0,1,1,0,0
frc4277,0,0,0,0,0,0
frc4278,0,0,0,0,0,0
frc4279,0,0,0,0,0,0
frc4280,0,0,0,0,0,0
frc4281,0,0,0,0,0,0
frc4282,0,0,0,0,0,0
frc4283,0,1,0,0,0,0
frc4284,0,0,0,0,0,0
frc4285,0,0,0,0,1,0
frc4286,0,0,0,0,0,0
frc4287,0,0,0,0,0,0
frc4288,0,0,0,0,0,0
frc4289,0,0,0,0,0,0
frc4290,0,0,0,0,0,0
frc4291,0,0,0,0,0,0
frc4292,0,0,0,0,0,0
frc4293,0,1,0,0,0,1
frc4294,0,0,1,1,0,0
frc4295,0,0,0,0,0,0
frc4296,0,0,0,0,0,0
frc4297,0,0,0,0,0,0
frc4298,0,0,0,0,0,0
frc4299,0,0,0,0,0,0
frc4300,0,0,0,0,0,0
frc4301,0,0,0,0,0,0
frc4302,0,0,0,0,0,0
frc4304,0,0,0,0,0,0
frc4306,0,0,0,0,0,0
frc4307,0,0,0,0,0,0
frc4308,0,0,0,0,0,0
frc4309,0,0,0,2,0,0
frc4310,0,0,0,0,0,0
frc4311,0,0,0,0,0,0
frc4314,0,0,0,0,0,0
frc4315,0,0,0,0,0,0
frc4316,0,0,0,0,0,0
frc4317,0,0,0,1,0,0
frc4318,0,0,0,0,0,0
frc4319,0,0,0,0,0,0
frc4320,0,0,0,1,0,0
frc4321,0,0,0,0,0,0
frc4322,0,0,0,0,0,0
frc4323,0,0,0,0,0,0
frc4324,0,0,0,0,0,0
frc4325,1,0,0,2,0,1
frc4326,0,0,0,0,0,0
frc4327,0,0,0,0,0,0
frc4328,0,1,0,0,0,0
frc4329,2,0,0,1,0,0
frc4330,0,0,0,0,0,0
frc4331,0,0,0,0,0,0
frc4332,0,0,0,0,0,0
frc4333,0,0,0,0,0,0
frc4334,0,1,2,1,1,0
frc4335,0,0,0,0,0,0
frc4336,0,0,0,0,0,0
frc4337,0,0,0,0,0,0
frc4338,0,0,1,0,1,0
frc4339,0,0,0,0,0,0
frc4341,0,0,0,0,0,0
frc4342,0,2,0,0,1,0
frc4343,0,1,1,1,0,0
frc4344,0,0,0,0,0,0
frc4345,0,0,0,0,0,0
frc4346,0,0,0,0,0,0
frc4347,0,0,0,0,0,0
frc4348,0,0,0,0,0,0
frc4349,0,0,0,0,0,0
frc4350,0,0,0,0,0,0
frc4351,0,1,0,0,0,0
frc4352,0,0,0,0,0,0
frc4353,0,0,0,0,0,0
frc4354,0,0,0,0,0,0
frc4355,1,0,0,0,0,0
frc4356,0,0,0,0,0,0
frc4357,0,0,0,0,0,0
frc4358,0,0,0,0,0,0
frc4359,0,0,0,0,0,0
frc4360,0,0,0,0,0,0
frc4361,0,0,0,0,0,0
frc4362,0,2,3,2,1,0
frc4363,0,0,0,0,0,0
frc4364,0,0,0,0,0,0
frc4365,0,0,0,0,0,0
frc4366,0,0,0,0,0,0
frc4367,0,0,0,0,0,0
frc4368,0,0,0,0,0,0
frc4369,0,0,0,0,0,0
frc4370,0,0,0,0,0,0
frc4371,0,0,0,0,0,0
frc4372,0,0,0,0,0,0
frc4373,0,1,0,0,0,0
frc4374,0,0,0,0,0,0
frc4375,0,0,0,0,0,0
frc4376,0,0,0,0,0,0
frc4377,2,0,0,0,0,0
frc4378,0,0,0,0,0,0
frc4379,0,0,0,0,0,0
frc4380,0,0,0,0,0,0
frc4381,1,0,0,0,0,0
frc4382,0,0,0,0,0,0
frc4383,0,0,0,0,0,0
frc4384,1,3,2,2,1,0
frc4385,0,0,0,0,0,0
frc4386,0,0,0,0,0,0
frc4387,0,0,0,0,0,0
frc4388,0,0,0,1,2,0
frc4389,0,0,0,0,0,0
frc4390,0,0,0,0,0,0
frc4391,0,3,3,0,0,0
frc4392,0,0,1,0,0,0
frc4394,0,0,0,0,0,0
frc4395,0,0,0,1,0,0
frc4396,0,0,0,0,0,0
frc4397,0,0,0,0,0,0
frc4398,0,0,0,0,0,0
frc4400,0,0,0,0,0,0
frc4401,1,0,0,0,1,0
frc4402,0,0,0,0,0,0
frc4403,0,1,0,1,0,0
frc4404,0,0,0,0,0,0
frc4405,0,0,2,1,0,0
frc4406,0,0,0,0,0,0
frc4407,0,0,0,0,0,0
frc4408,0,0,0,0,0,0
frc4409,0,0,0,0,0,0
frc4410,0,0,0,0,0,0
frc4411,0,0,0,0,0,0
frc4412,0,0,0,0,0,0
frc4413,0,0,0,0,0,0
frc4414,0,0,0,0,0,0
frc4415,0,0,0,0,0,0
frc4416,0,0,0,0,0,0
frc4418,0,0,0,0,0,0
frc4450,0,0,0,0,1,0
frc4451,1,0,0,1,1,0
frc4452,0,0,0,0,0,0
frc4453,0,0,1,0,2,0
frc4454,0,0,0,0,0,0
frc4455,0,0,0,0,0,0
frc4456,0,0,0,0,0,0
frc4457,0,0,0,0,0,0
frc4458,0,0,0,0,0,0
frc4459,0,0,0,1,1,0
frc4460,0,0,0,0,0,0
frc4461,0,0,0,0,0,0
frc4462,0,0,0,1,0,0
frc4463,0,0,0,0,0,0
frc4464,0,0,0,0,0,0
frc4465,0,0,0,0,0,0
frc4466,0,0,0,0,0,0
frc4467,0,0,0,0,0,1
frc4468,5,0,0,0,0,0
frc4469,0,0,1,3,1,0
frc4470,0,0,0,0,0,0
frc4471,0,0,0,0,0,0
frc4472,0,1,1,1,0,0
frc4473,0,0,0,0,0,0
frc4474,0,0,0,0,0,0
frc4475,0,0,0,1,0,0
frc4476,3,0,0,1,1,0
frc4477,0,0,0,0,0,0
frc4478,0,0,0,0,0,0
frc4479,0,0,0,0,0,0
frc4480,0,0,0,0,0,0
frc4481,4,1,1,1,1,0
frc4482,0,0,0,0,0,0
frc4483,0,0,0,0,0,0
frc4484,0,0,0,0,0,0
frc4485,0,2,0,0,0,0
frc4486,0,1,0,0,0,0
frc4487,0,0,0,0,0,0
frc4488,2,3,3,0,2,0
frc4489,0,0,0,0,0,0
frc4490,0,0,1,0,0,0
frc4491,0,0,0,0,0,0
frc4492,0,0,0,0,0,0
frc4493,0,0,0,0,0,0
frc4494,0,0,0,0,0,0
frc4495,1,0,0,0,0,0
frc4496,0,0,0,0,0,0
frc4497,0,1,0,0,0,0
frc4498,0,0,0,0,0,0
frc4499,2,0,1,0,1,0
frc4500,0,0,0,1,2,0
frc4501,1,0,0,0,0,0
frc4502,0,0,0,0,0,0
frc4503,0,0,0,0,0,0
frc4504,0,0,0,0,0,0
frc4505,0,1,0,0,0,0
frc4506,0,0,0,0,0,0
frc4507,0,0,0,0,0,0
frc4508,0,0,0,0,0,0
frc4509,0,0,0,1,0,0
frc4510,0,0,0,0,0,0
frc4511,0,0,0,0,0,0
frc4512,0,0,0,0,0,0
frc4513,0,2,1,0,2,0
frc4514,0,0,1,0,0,0
frc4515,0,0,0,0,0,0
frc4516,0,1,0,0,0,0
frc4517,0,0,0,0,0,0
frc4518,0,0,0,0,0,0
frc4519,0,0,0,0,0,0
frc4520,0,0,0,0,0,0
frc4521,0,0,0,0,0,0
frc4522,0,2,2,1,2,0
frc4523,0,0,0,0,0,0
frc4524,0,0,0,0,0,0
frc4525,0,0,1,0,0,0
frc4526,0,0,0,0,0,0
frc4527,0,0,0,0,0,0
frc4528,0,0,0,0,0,0
frc4529,0,0,0,0,0,0
frc4530,0,0,0,0,0,0
frc4531,2,0,0,0,0,0
frc4532,0,0,0,0,0,0
frc4533,0,1,1,0,0,0
frc4534,4,0,0,0,0,0
frc4535,0,0,0,0,0,0
frc4536,0,1,0,0,0,0
frc4537,1,0,0,1,0,0
frc4538,0,0,0,0,0,0
frc4539,0,0,3,1,0,0
frc4540,0,0,0,0,0,0
frc4541,2,0,0,3,0,0
frc4542,0,0,0,0,0,0
frc4543,0,0,0,0,0,0
frc4544,0,0,0,0,0,0
frc4545,0,0,0,0,0,0
frc4546,1,0,0,0,1,0
frc4547,0,0,0,1,0,0
frc4548,0,0,0,0,0,0
frc4549,0,0,0,0,0,0
frc4550,0,0,0,0,0,0
frc4551,0,0,0,0,0,0
frc4552,0,0,0,0,0,0
frc4553,0,0,0,0,0,0
frc4554,0,0,0,0,0,0
frc4555,0,0,0,0,0,0
frc4556,0,0,0,0,0,0
frc4557,4,1,0,0,0,0
frc4558,0,0,0,0,0,0
frc4559,0,0,0,1,0,0
frc4560,0,0,0,0,0,0
frc4561,0,3,1,0,0,0
frc4562,0,0,0,0,0,0
frc4563,0,0,0,0,0,0
frc4564,0,1,1,1,1,0
frc4565,0,0,0,0,0,0
frc4566,0,0,0,0,0,0
frc4567,0,0,0,0,0,0
frc4568,0,0,0,0,0,0
frc4569,0,0,0,0,0,0
frc4570,0,0,0,0,0,0
frc4571,0,0,0,0,0,0
frc4572,0,0,0,0,0,0
frc4573,0,0,0,2,0,0
frc4574,0,0,0,0,0,0
frc4575,3,0,0,0,0,0
frc4576,0,0,2,1,0,0
frc4577,0,0,0,0,0,0
frc4578,0,0,0,0,0,0
frc4579,0,0,0,0,0,0
frc4580,0,1,1,0,0,0
frc4581,0,0,0,0,0,0
frc4582,0,0,0,0,0,0
frc4583,0,0,0,0,0,0
frc4584,0,0,0,0,0,0
frc4585,0,0,0,1,0,0
frc4586,1,0,0,1,0,0
frc4587,0,3,3,2,1,0
frc4588,0,0,0,0,0,0
frc4589,0,0,0,0,0,0
frc4590,1,0,0,0,0,0
frc4591,0,0,0,0,0,0
frc4592,0,0,0,0,0,0
frc4593,0,0,0,0,0,0
frc4594,0,0,0,0,0,0
frc4595,0,0,0,0,0,0
frc4596,0,0,0,0,0,0
frc4597,0,0,0,0,0,0
frc4598,0,0,1,0,0,0
frc4599,0,0,0,0,0,0
frc4600,0,0,0,0,0,0
frc4601,0,0,0,0,0,0
frc4602,0,0,0,0,0,0
frc4603,0,0,0,0,0,0
frc4604,0,0,0,0,0,0
frc4605,0,0,0,0,0,0
frc4606,0,0,0,0,0,0
frc4607,1,0,0,0,0,0
frc4608,0,0,0,0,0,0
frc4609,0,0,0,0,0,0
frc4610,0,0,0,0,1,1
frc4611,0,0,0,1,0,0
frc4612,0,0,0,0,0,0
frc4613,1,1,1,0,4,0
frc4614,0,0,0,0,0,0
frc4615,0,0,0,0,0,0
frc4616,0,0,0,0,0,0
frc4617,0,0,0,0,0,0
frc4618,0,0,1,0,0,0
frc4619,0,0,0,0,0,0
frc4620,0,0,0,0,0,0
frc4621,0,0,0,0,0,0
frc4622,0,0,0,0,0,0
frc4623,0,0,0,0,0,0
frc4624,0,0,0,1,0,0
frc4625,0,0,0,0,0,0
frc4626,0,0,0,0,0,0
frc4627,0,0,0,0,0,0
frc4628,0,0,0,0,0,0
frc4629,0,0,0,0,0,0
frc4630,0,0,0,0,0,0
frc4631,0,0,0,0,0,0
frc4632,0,0,0,0,0,0
frc4633,0,0,0,0,0,0
frc4634,0,0,0,0,0,0
frc4635,1,0,0,1,0,0
frc4636,0,0,0,0,0,0
frc4637,0,0,0,0,0,0
frc4638,0,0,2,1,1,0
frc4639,0,0,0,0,0,0
frc4640,0,0,0,0,0,0
frc4641,1,0,0,1,0,0
frc4642,0,0,0,0,0,0
frc4643,0,0,0,0,0,0
frc4644,0,0,0,0,0,0
frc4645,1,0,0,0,0,0
frc4646,0,0,0,0,0,0
frc4647,0,0,0,0,0,0
frc4648,0,0,0,0,0,0
frc4649,0,0,0,0,0,0
frc4650,0,0,0,0,0,0
frc4651,0,0,0,0,0,0
frc4652,0,0,0,0,0,0
frc4653,0,0,0,0,0,0
frc4654,0,0,0,0,0,0
frc4655,0,1,2,0,0,0
frc4656,0,0,0,0,0,0
frc4657,0,0,0,0,0,0
frc4658,0,0,0,0,0,0
frc4659,0,0,0,0,0,0
frc4660,0,0,0,0,0,0
frc4661,0,0,0,0,0,0
frc4662,0,0,0,0,0,0
frc4663,0,0,0,0,0,0
frc4664,0,0,0,0,0,0
frc4665,0,0,0,0,0,0
frc4666,0,0,0,0,0,0
frc4667,0,0,0,0,0,0
frc4668,0,0,0,0,0,0
frc4669,0,0,0,0,0,0
frc4670,0,0,0,0,0,0
frc4671,0,0,0,0,0,0
frc4672,0,0,0,0,0,0
frc4673,0,0,0,0,0,0
frc4674,0,0,0,0,0,0
frc4675,0,0,0,0,0,0
frc4676,0,0,0,0,0,0
frc4677,0,0,0,0,0,0
frc4678,0,0,1,2,4,1
frc4679,0,0,0,0,0,0
frc4680,1,0,0,1,0,0
frc4681,0,1,0,0,0,0
frc4682,0,0,0,0,0,0
frc4683,0,0,0,0,0,0
frc4684,0,0,0,0,0,0
frc4685,0,0,0,0,0,0
frc4686,0,0,0,0,0,0
frc4687,0,0,0,0,0,0
frc4688,0,0,1,0,0,0
frc4689,0,0,0,0,0,0
frc4690,0,0,0,0,0,0
frc4691,0,0,0,0,0,0
frc4692,0,0,0,0,0,0
frc4693,0,0,0,0,0,0
frc4694,0,0,0,0,0,0
frc4695,0,0,0,0,0,0
frc4696,0,0,0,0,0,0
frc4697,0,0,0,0,0,0
frc4698,0,0,0,0,0,0
frc4699,0,0,0,0,0,0
frc4700,0,0,0,0,0,0
frc4701,0,0,0,1,0,0
frc4702,0,0,0,0,0,0
frc4703,0,0,0,0,0,0
frc4704,0,0,0,0,0,0
frc4705,0,0,0,0,0,0
frc4706,0,0,0,0,0,0
frc4707,1,0,0,0,0,0
frc4708,0,0,0,0,0,0
frc4709,0,0,0,0,0,0
frc4710,0,0,0,0,0,0
frc4711,0,1,0,1,0,0
frc4712,0,0,0,0,0,0
frc4713,0,0,0,0,0,0
frc4714,0,0,0,0,0,0
frc4715,0,0,0,0,0,0
frc4716,0,0,0,1,0,0
frc4717,0,0,0,0,0,0
frc4718,0,0,0,0,0,0
frc4719,0,0,1,0,0,0
frc4720,0,0,0,0,0,0
frc4721,0,0,0,0,0,0
frc4722,0,0,0,0,0,0
frc4723,0,0,0,0,0,0
frc4724,0,0,0,0,0,0
frc4725,0,0,0,0,0,0
frc4726,0,0,0,1,0,0
frc4727,0,0,0,0,0,0
frc4728,0,0,0,0,0,0
frc4729,0,0,0,0,0,0
frc4730,0,0,0,0,0,0
frc4731,1,0,0,0,0,0
frc4732,0,0,0,0,0,0
frc4733,0,0,0,0,0,0
frc4734,0,0,0,0,0,0
frc4735,0,0,1,1,0,0
frc4736,0,0,0,0,0,0
frc4737,0,0,0,0,0,0
frc4738,0,0,0,0,0,0
frc4739,0,0,0,0,0,0
frc4740,0,0,0,0,0,0
frc4741,0,0,0,0,0,0
frc4742,0,0,0,0,0,0
frc4743,0,0,0,0,0,0
frc4744,0,0,0,0,0,0
frc4745,0,0,0,0,0,0
frc4746,0,0,0,0,0,0
frc4747,0,0,0,0,0,0
frc4748,0,0,0,0,0,0
frc4749,0,0,0,0,0,0
frc4750,0,0,0,0,0,0
frc4751,0,0,0,0,0,0
frc4752,0,0,0,0,0,0
frc4753,0,0,0,0,0,0
frc4754,0,0,0,0,0,0
frc4755,0,0,0,0,0,0
frc4757,0,0,0,0,0,0
frc4758,0,0,0,0,0,0
frc4759,0,0,0,0,0,0
frc4760,0,0,0,0,0,0
frc4761,1,0,0,1,0,0
frc4762,0,0,0,0,0,0
frc4763,0,0,0,0,0,0
frc4764,0,0,0,0,0,0
frc4765,0,0,0,0,0,0
frc4766,0,0,0,0,0,0
frc4767,0,0,0,0,0,0
frc4768,0,0,0,0,1,0
frc4769,0,0,0,0,0,0
frc4770,0,0,0,0,0,0
frc4771,0,0,0,0,0,0
frc4772,0,0,0,0,0,0
frc4773,0,0,0,0,0,0
frc4774,0,0,0,2,0,1
frc4775,2,1,2,0,1,0
frc4776,0,0,0,0,1,0
frc4777,0,0,0,0,0,0
frc4778,0,0,0,0,0,0
frc4779,0,1,0,1,1,0
frc4780,0,0,0,0,0,0
frc4781,0,0,0,0,0,0
frc4782,0,0,0,0,0,0
frc4783,0,0,0,0,0,0
frc4784,0,0,0,0,0,0
frc4785,0,0,0,0,0,0
frc4786,0,0,0,0,0,0
frc4787,0,0,0,0,0,0
frc4788,0,0,0,0,0,0
frc4789,0,0,0,0,0,0
frc4790,0,0,0,0,0,0
frc4791,0,0,0,0,0,0
frc4792,0,0,0,0,0,0
frc4793,0,0,0,0,0,0
frc4794,0,0,0,0,0,0
frc4795,0,0,0,0,1,0
frc4796,0,0,0,0,0,0
frc4797,0,0,0,0,0,0
frc4798,0,0,0,0,0,0
frc4799,0,0,0,1,0,0
frc4800,0,0,0,0,0,0
frc4801,0,0,0,0,0,0
frc4802,0,0,0,1,0,0
frc4803,0,0,0,0,0,0
frc4804,0,0,0,0,0,0
frc4805,0,0,0,0,0,0
frc4806,0,0,0,0,0,0
frc4807,0,0,0,0,0,0
frc4808,0,0,0,0,0,0
frc4809,0,0,0,0,0,0
frc4810,0,0,0,2,0,0
frc4811,0,0,0,0,0,0
frc4812,0,0,0,0,0,0
frc4813,0,0,0,0,0,0
frc4814,0,0,0,0,1,0
frc4815,0,0,0,0,1,0
frc4816,0,0,0,0,0,0
frc4817,1,0,0,0,0,0
frc4818,0,1,2,0,0,0
frc4819,0,2,0,1,1,0
frc4820,0,0,0,1,0,0
frc4821,0,0,0,0,0,0
frc4822,0,0,0,0,0,0
frc4823,0,0,0,0,0,0
frc4824,0,0,0,0,0,0
frc4825,0,0,0,0,0,0
frc4826,0,0,0,0,0,0
frc4827,0,0,0,0,0,0
frc4828,2,0,0,2,1,1
frc4829,0,0,0,0,0,0
frc4830,0,0,0,0,0,0
frc4831,0,0,0,0,0,0
frc4832,0,0,0,0,0,0
frc4833,0,0,0,0,0,0
frc4834,0,0,0,0,0,0
frc4835,0,0,0,3,0,0
frc4836,0,0,0,0,0,0
frc4838,0,0,0,0,0,0
frc4839,0,0,0,0,0,0
frc4840,0,0,0,0,0,0
frc4841,2,0,0,0,0,0
frc4842,0,0,0,0,0,0
frc4843,0,0,0,0,0,0
frc4844,0,0,0,0,0,0
frc4845,0,0,0,0,0,0
frc4846,0,0,0,0,0,0
frc4847,0,0,0,0,0,0
frc4848,0,0,0,0,0,0
frc4849,0,0,0,0,0,0
frc4850,0,0,0,0,0,0
frc4851,0,0,0,0,0,0
frc4852,0,0,0,0,0,0
frc4853,0,0,0,0,0,0
frc4854,0,0,0,0,0,0
frc4855,0,0,0,0,0,1
frc4856,0,0,0,0,0,0
frc4857,0,0,0,0,0,0
frc4858,0,0,0,0,0,0
frc4859,0,0,0,0,0,0
frc4900,0,0,0,0,0,0
frc4901,0,0,0,0,0,0
frc4902,0,0,0,0,0,0
frc4903,0,2,0,0,0,0
frc4904,0,0,1,0,0,0
frc4905,3,0,0,1,0,0
frc4906,0,1,0,0,0,0
frc4907,0,0,0,1,0,0
frc4908,0,0,0,1,0,0
frc4909,2,1,2,0,0,0
frc4910,3,2,2,0,1,1
